Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-08-13,3MINDIA,EQ,21376.05,21699.95,22000.0,21521.0,21950.0,21888.55,21870.42,4930,10782117130000.0,2666,2072,0.4203
2020-08-14,3MINDIA,EQ,21888.55,21000.0,21299.95,20800.0,20880.0,20903.65,20991.53,8567,17983443160000.0,3793,3779,0.4411
2020-08-17,3MINDIA,EQ,20903.65,20903.7,20998.35,20750.0,20872.0,20929.2,20844.69,1867,3891703175000.0,1056,851,0.4558
2020-08-18,3MINDIA,EQ,20929.2,20941.0,21089.95,20700.0,20710.0,20782.3,20918.4,2092,4376128970000.0005,1074,926,0.4426
2020-08-19,3MINDIA,EQ,20782.3,20657.0,20949.5,20657.0,20840.0,20834.35,20826.47,1431,2980268075000.0,823,658,0.4598
2020-08-20,3MINDIA,EQ,20834.35,20789.2,20974.95,20455.45,20565.0,20527.2,20712.22,4590,9506909675000.0,1692,3019,0.6577
2020-08-21,3MINDIA,EQ,20527.2,20645.0,20767.7,20600.0,20606.05,20613.85,20673.62,3270,6760273525000.0,1218,1846,0.5645
2020-08-24,3MINDIA,EQ,20613.85,20799.85,21380.0,20615.05,20900.0,20927.35,21020.65,5773,12135221305000.0,3044,3111,0.5389
2020-08-25,3MINDIA,EQ,20927.35,21278.0,21278.0,20705.4,20825.0,20813.3,20939.6,2072,4338685760000.0,1126,1037,0.5005
2020-08-26,3MINDIA,EQ,20813.3,21000.0,21088.95,20750.0,20760.0,20866.15,20908.87,1485,3104967235000.0,836,721,0.4855
2020-08-27,3MINDIA,EQ,20866.15,21100.0,21510.05,20866.15,20970.45,20999.8,21219.66,6262,13287753270000.0,2169,3088,0.49310000000000004
2020-08-28,3MINDIA,EQ,20999.8,20902.0,21216.9,20800.0,20862.0,20907.35,20976.12,1767,3706481160000.0,1116,871,0.4929
2020-08-31,3MINDIA,EQ,20907.35,20907.35,21000.0,20150.0,20150.0,20264.45,20488.39,4729,9688958185000.0,1829,2772,0.5861999999999999
2020-09-01,3MINDIA,EQ,20264.45,20300.0,20448.95,19919.75,19980.0,19959.0,20040.66,2716,5443043845000.0,1159,1126,0.4146
2020-09-02,3MINDIA,EQ,19959.0,19980.0,20344.65,19920.0,20240.35,20167.15,20140.16,1013,2040198114999.9998,687,501,0.49460000000000004
2020-09-03,3MINDIA,EQ,20167.15,20229.75,20583.6,19927.5,20004.0,20002.15,20191.77,2590,5229667585000.0,1199,1359,0.5246999999999999
2020-09-04,3MINDIA,EQ,20002.15,19999.0,19999.0,19600.0,19655.0,19649.55,19733.16,3854,7605158075000.0,1548,2071,0.5374
2020-09-07,3MINDIA,EQ,19649.55,19700.0,19739.65,19301.45,19358.0,19353.15,19387.79,2449,4748069495000.0,1075,1327,0.5418999999999999
2020-09-08,3MINDIA,EQ,19353.15,19400.0,19612.0,19100.0,19154.95,19130.7,19257.37,2847,5482572525000.0,1227,1955,0.6867
2020-09-09,3MINDIA,EQ,19130.7,19145.0,19299.0,18532.1,18850.0,18807.35,18868.98,2475,4670073200000.0,1142,1716,0.6933
2020-09-10,3MINDIA,EQ,18807.35,18851.0,19241.0,18700.0,18770.0,18726.1,18883.06,3035,5731007490000.0,1647,1693,0.5578000000000001
2020-09-11,3MINDIA,EQ,18726.1,18999.9,18999.9,18350.0,18590.0,18569.0,18514.17,7016,12989542580000.0,3384,4419,0.6298
2020-09-14,3MINDIA,EQ,18569.0,18600.0,19080.0,18525.5,18902.0,18922.5,18660.12,12383,23106831540000.0,4625,8093,0.6536
2020-09-15,3MINDIA,EQ,18922.5,18905.0,19197.35,18809.0,18901.0,18891.7,18908.92,4034,7627857625000.0,3174,2424,0.6009000000000001
2020-09-16,3MINDIA,EQ,18891.7,19000.0,19500.0,18811.0,19095.0,19231.5,19194.63,3905,7495501670000.0,2439,1742,0.4461
2020-09-17,3MINDIA,EQ,19231.5,19350.0,19350.0,18750.0,19035.0,19002.9,19020.61,7730,14702928335000.0,1778,6329,0.8188
2020-09-18,3MINDIA,EQ,19002.9,19002.9,19061.9,18424.0,18701.0,18747.5,18788.66,8313,15619009160000.0,3501,5636,0.6779999999999999
2020-09-21,3MINDIA,EQ,18747.5,18750.0,18949.9,18130.55,18444.0,18239.55,18450.49,5829,10754789030000.0,4328,3933,0.6747
2020-09-22,3MINDIA,EQ,18239.55,18400.0,18499.0,18100.0,18116.7,18148.95,18174.36,5023,9128981395000.0,2927,3354,0.6677
2020-09-23,3MINDIA,EQ,18148.95,18350.35,18744.0,18024.25,18530.0,18569.0,18224.48,3259,5939357090000.0,2377,1612,0.49460000000000004
2020-09-24,3MINDIA,EQ,18569.0,18210.0,18536.25,18056.0,18400.0,18367.45,18240.33,3298,6015659720000.0,2658,1701,0.5158
2020-09-25,3MINDIA,EQ,18367.45,18501.0,18657.0,18150.0,18190.0,18204.9,18244.86,5482,10001834835000.0,3620,3534,0.6447
2020-09-28,3MINDIA,EQ,18204.9,18400.0,18477.8,18201.0,18420.0,18361.85,18340.98,2588,4746645790000.0,1635,1594,0.6159
2020-09-29,3MINDIA,EQ,18361.85,18499.95,18550.0,18100.0,18384.0,18399.7,18344.78,3576,6560094485000.0,1657,1145,0.32020000000000004
2020-09-30,3MINDIA,EQ,18399.7,18401.95,18426.0,18190.05,18300.0,18307.15,18283.34,3818,6980580134999.999,2827,2610,0.6836
2020-10-01,3MINDIA,EQ,18307.15,18450.0,18500.0,18151.05,18259.95,18230.9,18280.65,1948,3561070335000.0,1067,1113,0.5714
2020-10-05,3MINDIA,EQ,18230.9,18450.0,18459.0,18230.9,18449.95,18402.55,18346.87,1794,3291428575000.0,1308,1195,0.6661
2020-10-06,3MINDIA,EQ,18402.55,18500.0,18841.35,18250.0,18821.0,18795.8,18636.24,6108,11383013655000.0,1739,4444,0.7276
2020-10-07,3MINDIA,EQ,18795.8,18851.0,19000.0,18500.0,18600.0,18522.25,18685.06,2021,3776251329999.9995,1187,1011,0.5002000000000001
2020-10-08,3MINDIA,EQ,18522.25,18769.95,19198.0,18499.7,18902.0,18896.7,18791.8,3521,6616593695000.0,1841,1764,0.501
2020-10-09,3MINDIA,EQ,18896.7,18988.0,19549.95,18708.0,19510.0,19491.4,19255.64,3258,6273487515000.0,1818,1809,0.5552
2020-10-12,3MINDIA,EQ,19491.4,19491.4,19539.0,19101.15,19515.0,19479.4,19429.0,1788,3473904500000.0,1102,896,0.5011
2020-10-13,3MINDIA,EQ,19479.4,19400.0,19403.05,18902.0,19150.0,19141.6,19158.85,3800,7280361209999.999,1953,2470,0.65
2020-10-14,3MINDIA,EQ,19141.6,19380.0,19380.0,18601.2,18900.0,19034.5,18935.46,3914,7411338250000.0,2383,1134,0.2897
2020-10-15,3MINDIA,EQ,19034.5,19150.0,19150.0,18674.9,18734.95,18704.9,18850.75,1599,3014235335000.0,968,1047,0.6548
2020-10-16,3MINDIA,EQ,18704.9,18945.0,18945.0,18501.6,18750.0,18695.9,18671.98,4077,7612566565000.001,1665,2948,0.7231000000000001
2020-10-19,3MINDIA,EQ,18695.9,18800.0,19000.0,18700.0,18999.0,18972.85,18829.59,2342,4409889220000.0,1405,1455,0.6213000000000001
2020-10-20,3MINDIA,EQ,18972.85,18950.0,19265.0,18698.75,18999.95,19073.45,19017.56,2378,4522375540000.0,1509,1347,0.5664
2020-10-21,3MINDIA,EQ,19073.45,19200.0,19200.0,18802.0,19000.0,18951.7,19002.21,2943,5592351790000.0,2122,2047,0.6955
2020-10-22,3MINDIA,EQ,18951.7,18860.8,19142.0,18780.0,18815.0,18836.75,18927.61,3288,6223398740000.0,1728,2509,0.7631
2020-10-23,3MINDIA,EQ,18836.75,19148.0,19148.0,18822.05,18850.05,18898.25,18982.61,2800,5315131795000.0,1918,2024,0.7229000000000001
2020-10-26,3MINDIA,EQ,18898.25,18910.6,19100.0,18525.0,18580.0,18602.85,18785.83,895,1681332025000.0,744,576,0.6436000000000001
2020-10-27,3MINDIA,EQ,18602.85,18525.0,18660.15,18400.0,18549.0,18454.0,18457.6,4614,8516338309999.999,2231,2476,0.5366
2020-10-28,3MINDIA,EQ,18454.0,18648.0,18648.0,18350.0,18500.0,18487.8,18443.98,1450,2674376725000.0,1004,845,0.5828
2020-10-29,3MINDIA,EQ,18487.8,18487.8,18860.0,18390.0,18700.0,18717.75,18538.76,2682,4972094400000.0,2049,1620,0.604
2020-10-30,3MINDIA,EQ,18717.75,18699.95,18998.0,18480.0,18480.0,18675.35,18650.04,2367,4414463510000.0,1397,1584,0.6692
2020-11-02,3MINDIA,EQ,18675.35,18675.3,19299.9,18400.0,19200.0,19214.6,19067.17,6612,12607209825000.0,2109,4893,0.74
2020-11-03,3MINDIA,EQ,19214.6,19214.6,19679.95,19021.05,19511.0,19511.4,19553.44,11186,21872483015000.0,2165,9510,0.8502
2020-11-04,3MINDIA,EQ,19511.4,19511.4,19900.0,19476.05,19600.0,19619.75,19691.14,2968,5844331415000.0,1242,1837,0.6189
2020-11-05,3MINDIA,EQ,19619.75,19870.0,20250.0,19650.0,20200.0,20214.25,20061.25,4231,8487912815000.001,1759,2686,0.6348
2020-11-06,3MINDIA,EQ,20214.25,20003.05,20500.0,20003.05,20170.05,20183.1,20249.35,4490,9091957250000.0,1573,3007,0.6697
2020-11-09,3MINDIA,EQ,20183.1,20250.0,20450.4,20161.0,20418.15,20427.2,20300.84,2543,5162503470000.0,1059,1771,0.6964
2020-11-10,3MINDIA,EQ,20427.2,20444.0,20700.0,20110.0,20350.0,20347.35,20341.14,2904,5907067950000.0,1012,1448,0.4986
2020-11-11,3MINDIA,EQ,20347.35,20500.0,20689.0,19800.0,20100.0,20205.55,20166.19,4409,8891273960000.0,1631,2635,0.5976
2020-11-12,3MINDIA,EQ,20205.55,20062.0,20748.0,19991.55,20649.55,20725.85,20441.21,5798,11851814925000.0,2031,3272,0.5643
2020-11-13,3MINDIA,EQ,20725.85,20800.0,21200.0,20421.0,20695.0,20681.4,20824.19,9982,20786702805000.0,3950,4698,0.4706
2020-11-14,3MINDIA,EQ,20681.4,20400.0,20675.1,20300.0,20450.65,20495.9,20478.51,967,1980272235000.0002,521,500,0.5171
2020-11-17,3MINDIA,EQ,20495.9,20690.0,21221.0,20561.6,21100.0,21195.45,21010.19,7637,16045485330000.002,2733,5112,0.6694
2020-11-18,3MINDIA,EQ,21195.45,21193.0,21500.0,20850.05,21352.0,21396.3,21236.57,6693,14213634000000.0,2860,3798,0.5675
2020-11-19,3MINDIA,EQ,21396.3,21352.0,21584.85,21207.8,21380.0,21378.1,21422.21,3534,7570608750000.0,1810,1964,0.5557
2020-11-20,3MINDIA,EQ,21378.1,21300.0,21800.0,21245.25,21798.95,21784.8,21641.92,5379,11641190625000.0,2425,3213,0.5972999999999999
2020-11-23,3MINDIA,EQ,21784.8,21785.0,22421.0,21413.55,22100.0,22330.2,22023.47,9923,21853886820000.0,4137,6048,0.6095
2020-11-24,3MINDIA,EQ,22330.2,22231.0,22894.0,22099.6,22706.0,22793.85,22738.24,16440,37381660465000.0,4481,12394,0.7539
2020-11-25,3MINDIA,EQ,22793.85,22799.95,22800.0,21655.0,21660.0,21720.75,22013.06,8807,19386898270000.0,3151,4987,0.5663
2020-11-26,3MINDIA,EQ,21720.75,21700.0,21720.75,20850.0,20870.0,20920.9,21101.64,6920,14602334450000.0,3828,4219,0.6097
2020-11-27,3MINDIA,EQ,20920.9,21149.9,22146.35,20837.3,21670.1,21866.9,21808.0,60948,132915371240000.02,7465,54909,0.9009
2020-12-01,3MINDIA,EQ,21866.9,21877.8,22755.0,21427.85,21945.45,21945.45,22076.09,10241,22608127850000.0,3893,3066,0.2994
2020-12-02,3MINDIA,EQ,21945.45,22149.4,22599.4,21945.5,22385.0,22420.1,22155.21,13083,28985659164999.996,3494,8903,0.6805
2020-12-03,3MINDIA,EQ,22420.1,22361.0,22800.0,22156.0,22750.0,22713.4,22588.07,3356,7580556900000.0,2144,1723,0.5134000000000001
2020-12-04,3MINDIA,EQ,22713.4,22713.4,22713.4,22155.0,22440.0,22422.95,22415.08,3234,7249037455000.0,2124,1410,0.436
2020-12-07,3MINDIA,EQ,22422.95,22390.0,22956.6,22320.3,22751.05,22869.1,22835.29,3639,8309761800000.0,1705,1918,0.5271
2020-12-08,3MINDIA,EQ,22869.1,22721.0,23000.0,22450.25,22800.0,22776.95,22786.92,4175,9513537460000.0,2112,1505,0.3605
2020-12-09,3MINDIA,EQ,22776.95,22894.0,22894.0,22500.0,22505.1,22550.5,22653.26,2130,4825143525000.0,1071,1193,0.5601
2020-12-10,3MINDIA,EQ,22550.5,22300.0,23200.0,22073.15,22631.0,22523.05,22603.35,4689,10598710600000.0,1874,2234,0.4764
2020-12-11,3MINDIA,EQ,22523.05,22323.05,22689.25,22323.0,22634.0,22621.9,22562.54,2289,5164565920000.0,1462,1284,0.5609000000000001
2020-12-14,3MINDIA,EQ,22621.9,22634.0,23000.0,22350.0,22950.0,22874.75,22603.99,3237,7316911515000.001,1958,1678,0.5184000000000001
2020-12-15,3MINDIA,EQ,22874.75,22900.0,23099.9,22625.0,22990.0,22982.75,22905.47,4148,9501190810000.0,2581,2786,0.6716
2020-12-16,3MINDIA,EQ,22982.75,23098.1,23100.0,22700.0,22921.15,22849.1,22890.63,8180,18724538745000.0,1681,6900,0.8434999999999999
2020-12-17,3MINDIA,EQ,22849.1,23000.0,23080.0,22500.0,22502.0,22664.8,22779.81,2396,5458043380000.0,1542,978,0.4082
2020-12-18,3MINDIA,EQ,22664.8,22460.0,22888.0,21800.0,21871.5,21980.4,22264.04,9246,20585328970000.0,3139,6808,0.7363
2020-12-21,3MINDIA,EQ,21980.4,22000.15,22499.0,21150.0,21150.0,21243.05,21892.98,6411,14035590400000.0,3331,3027,0.4722
2020-12-22,3MINDIA,EQ,21243.05,21549.0,21630.0,20800.0,21000.0,21033.75,21045.44,7169,15087474200000.0,4234,3280,0.4575
2020-12-23,3MINDIA,EQ,21033.75,21288.0,21410.0,21005.25,21050.0,21077.15,21206.15,2386,5059787925000.0,1541,1191,0.49920000000000003
2020-12-24,3MINDIA,EQ,21077.15,21280.0,21290.0,21100.0,21150.0,21153.2,21170.13,2538,5372978680000.0,1618,1450,0.5713
2020-12-28,3MINDIA,EQ,21153.2,21265.0,21786.25,21150.05,21361.05,21356.3,21467.04,2601,5583578010000.0,1364,1344,0.5167
2020-12-29,3MINDIA,EQ,21356.3,21402.1,21511.5,21100.0,21198.95,21170.25,21243.91,2069,4395365254999.9995,1180,1155,0.5582
2020-12-30,3MINDIA,EQ,21170.25,21365.0,21365.0,20711.0,20893.0,20865.6,20878.73,5617,11727585120000.0,2449,3386,0.6028
2020-12-31,3MINDIA,EQ,20865.6,20895.0,21099.0,20800.0,20847.95,20830.55,20962.86,3242,6796158709999.999,1150,2181,0.6727
2019-01-01,AARTIDRUGS,EQ,576.65,576.65,579.0,570.35,579.0,575.65,575.13,3283,188815110000.0,242,1701,0.5181
2019-01-02,AARTIDRUGS,EQ,575.65,577.3,577.3,571.05,575.0,575.1,574.89,4864,279627715000.0,179,3859,0.7934000000000001
2019-01-03,AARTIDRUGS,EQ,575.1,572.95,578.5,571.6,575.0,575.2,574.81,3358,193020095000.0,161,2398,0.7141
2019-01-04,AARTIDRUGS,EQ,575.2,574.95,577.95,563.05,576.0,572.4,573.58,5868,336576525000.0,358,4281,0.7295999999999999
2019-01-07,AARTIDRUGS,EQ,572.4,575.15,582.0,572.0,579.05,580.1,578.76,4004,231736195000.00003,261,2427,0.6061
2019-01-08,AARTIDRUGS,EQ,580.1,583.6,585.0,580.0,583.0,583.2,583.04,5663,330173045000.0,417,2625,0.4635
2019-01-09,AARTIDRUGS,EQ,583.2,586.7,586.7,580.95,585.0,585.15,585.28,6288,368025195000.0,210,4990,0.7936
2019-01-10,AARTIDRUGS,EQ,585.15,583.5,594.0,582.65,594.0,590.8,588.26,8653,509017140000.00006,604,4707,0.544
2019-01-11,AARTIDRUGS,EQ,590.8,592.15,619.0,590.8,602.5,605.6,603.71,45435,2742943925000.0,1736,31930,0.7028
2019-01-14,AARTIDRUGS,EQ,605.6,605.9,648.6,605.9,618.0,619.75,630.57,139082,8770099634999.999,5105,26486,0.19039999999999999
2019-01-15,AARTIDRUGS,EQ,619.75,618.0,620.0,602.3,604.3,606.45,609.39,12945,788856875000.0,885,7209,0.5569
2019-01-16,AARTIDRUGS,EQ,606.45,610.0,615.95,594.3,596.05,599.45,607.82,7302,443832690000.00006,632,4897,0.6706000000000001
2019-01-17,AARTIDRUGS,EQ,599.45,600.95,614.2,596.1,606.0,608.4,603.66,11848,715212785000.0,942,6024,0.5084000000000001
2019-01-18,AARTIDRUGS,EQ,608.4,604.7,609.05,600.0,600.0,600.3,602.45,4537,273331815000.0,362,2584,0.5695
2019-01-21,AARTIDRUGS,EQ,600.3,600.3,609.9,597.65,604.0,605.45,604.27,8093,489033475000.0,364,6327,0.7818
2019-01-22,AARTIDRUGS,EQ,605.45,605.45,607.0,597.2,605.0,603.95,602.65,6563,395517220000.0,475,4610,0.7023999999999999
2019-01-23,AARTIDRUGS,EQ,603.95,604.0,611.15,595.0,605.05,608.1,604.89,5450,329663735000.0,562,3195,0.5861999999999999
2019-01-24,AARTIDRUGS,EQ,608.1,608.15,608.15,600.0,600.0,601.75,602.41,6200,373493100000.0,461,3741,0.6034
2019-01-25,AARTIDRUGS,EQ,601.75,604.4,607.15,590.0,601.9,602.0,598.41,12774,764406105000.0,1150,8517,0.6667000000000001
2019-01-28,AARTIDRUGS,EQ,602.0,598.15,598.15,581.05,590.0,589.8,589.49,6092,359119895000.0,410,4864,0.7984
2019-01-29,AARTIDRUGS,EQ,589.8,586.25,587.75,580.05,586.35,585.35,584.92,6545,382828505000.0,399,4698,0.7178
2019-01-30,AARTIDRUGS,EQ,585.35,582.0,608.0,571.5,590.3,591.25,581.36,19396,1127605015000.0,1235,13704,0.7065
2019-01-31,AARTIDRUGS,EQ,591.25,594.8,609.0,580.0,585.5,588.95,594.61,7932,471643605000.0,762,4151,0.5233
2019-02-01,AARTIDRUGS,EQ,588.95,589.6,605.0,586.05,595.0,594.5,597.03,11255,671953270000.0,802,8030,0.7134999999999999
2019-02-04,AARTIDRUGS,EQ,594.5,587.05,593.5,585.6,590.0,590.25,590.34,28916,1707031035000.0002,484,26149,0.9043000000000001
2019-02-05,AARTIDRUGS,EQ,590.25,591.15,596.7,588.15,589.0,589.45,590.87,10781,637013890000.0,295,8970,0.8320000000000001
2019-02-06,AARTIDRUGS,EQ,589.45,591.6,593.0,571.0,593.0,590.15,589.31,38299,2256994735000.0,1474,34103,0.8904000000000001
2019-02-07,AARTIDRUGS,EQ,590.15,587.85,595.0,580.15,590.15,591.75,589.77,25314,1492936835000.0,893,21127,0.8346
2019-02-08,AARTIDRUGS,EQ,591.75,590.95,590.95,582.5,590.0,589.25,588.59,14097,829728510000.0,772,10329,0.7327
2019-02-11,AARTIDRUGS,EQ,589.25,585.7,590.0,577.0,590.0,588.95,585.57,27893,1633332765000.0,1872,8728,0.3129
2019-02-12,AARTIDRUGS,EQ,588.95,587.75,587.75,551.3,583.8,580.15,570.59,14503,827526845000.0,2063,6723,0.4636
2019-02-13,AARTIDRUGS,EQ,580.15,577.0,583.7,574.7,575.5,579.95,579.33,6768,392089045000.0,688,4836,0.7145
2019-02-14,AARTIDRUGS,EQ,579.95,576.65,583.05,576.65,582.05,580.75,579.5,9158,530704759999.99994,387,8110,0.8856
2019-02-15,AARTIDRUGS,EQ,580.75,577.65,586.5,564.0,586.5,584.75,577.59,7219,416959230000.0,548,4781,0.6623
2019-02-18,AARTIDRUGS,EQ,584.75,583.0,591.15,571.25,588.5,586.55,582.85,6027,351281195000.0,380,4371,0.7252
2019-02-19,AARTIDRUGS,EQ,586.55,584.55,588.0,580.85,585.0,584.9,585.4,6993,409368425000.0,408,6152,0.8797
2019-02-20,AARTIDRUGS,EQ,584.9,584.05,588.45,576.2,585.0,585.6,582.75,4001,233156890000.0,499,2295,0.5736
2019-02-21,AARTIDRUGS,EQ,585.6,587.9,609.0,579.05,594.5,591.85,592.35,5643,334261755000.0,689,3586,0.6355
2019-02-22,AARTIDRUGS,EQ,591.85,595.5,597.15,585.1,593.9,589.85,593.06,3535,209645490000.0,438,2071,0.5859000000000001
2019-02-25,AARTIDRUGS,EQ,589.85,589.85,604.9,589.0,591.5,594.2,596.24,6284,374677105000.0,630,3991,0.6351
2019-02-26,AARTIDRUGS,EQ,594.2,588.0,594.7,576.0,586.65,588.1,586.51,5363,314547445000.0,546,2909,0.5424
2019-02-27,AARTIDRUGS,EQ,588.1,591.6,603.0,585.35,589.95,588.8,590.24,6406,378110050000.0,494,4527,0.7067
2019-02-28,AARTIDRUGS,EQ,588.8,591.3,592.2,581.0,583.5,589.4,590.26,2346,138473980000.0,181,1638,0.6981999999999999
2019-03-01,AARTIDRUGS,EQ,589.4,590.0,603.3,586.8,591.0,593.9,596.7,15244,909604385000.0,935,11076,0.7266
2019-03-05,AARTIDRUGS,EQ,593.9,593.0,599.9,581.3,590.0,592.1,590.05,7944,468734645000.0,637,4291,0.5402
2019-03-06,AARTIDRUGS,EQ,592.1,591.0,631.35,588.5,630.0,628.75,620.99,33275,2066327825000.0,1997,19716,0.5925
2019-03-07,AARTIDRUGS,EQ,628.75,633.0,640.5,624.0,637.95,634.65,632.41,15487,979414680000.0001,1134,7677,0.49570000000000003
2019-03-08,AARTIDRUGS,EQ,634.65,634.0,684.0,631.0,674.0,673.2,664.47,73146,4860366420000.0,3989,31397,0.4292
2019-03-11,AARTIDRUGS,EQ,673.2,677.4,707.0,649.35,657.9,665.05,687.88,162086,11149629020000.0,6573,57218,0.353
2019-03-12,AARTIDRUGS,EQ,665.05,662.0,677.55,649.95,663.0,661.9,664.57,35030,2327989045000.0,2617,14761,0.4214
2019-03-13,AARTIDRUGS,EQ,661.9,665.65,685.0,660.5,665.0,667.3,672.17,20967,1409349235000.0,1504,10380,0.4951
2019-03-14,AARTIDRUGS,EQ,667.3,669.7,672.0,659.05,669.7,669.8,668.08,27996,1870359289999.9998,1132,21515,0.7685
2019-03-15,AARTIDRUGS,EQ,669.8,672.5,694.7,651.25,653.1,656.55,674.02,325221,21920650355000.0,9786,113982,0.3505
2019-03-18,AARTIDRUGS,EQ,656.55,665.0,668.85,656.0,659.9,657.8,661.91,67211,4448740670000.0,3986,45010,0.6697
2019-03-19,AARTIDRUGS,EQ,657.8,662.25,664.6,644.5,645.0,646.5,652.95,49419,3226792165000.0,3204,29228,0.5914
2019-03-20,AARTIDRUGS,EQ,646.5,660.95,675.5,652.55,653.5,657.1,661.77,87268,5775178025000.0,6337,30569,0.3503
2019-03-22,AARTIDRUGS,EQ,657.1,659.85,663.85,655.65,659.2,660.7,660.05,29183,1926230310000.0002,2501,16550,0.5671
2019-03-25,AARTIDRUGS,EQ,660.7,662.0,672.5,658.4,669.5,666.05,667.51,64829,4327370660000.0,5232,41586,0.6415000000000001
2019-03-26,AARTIDRUGS,EQ,666.05,668.5,673.5,666.15,670.0,671.4,671.17,25325,1699726220000.0,1852,17922,0.7077
2019-03-27,AARTIDRUGS,EQ,671.4,672.0,677.7,655.0,662.8,662.3,665.45,59808,3979916475000.0,4733,33748,0.5643
2019-03-28,AARTIDRUGS,EQ,662.3,650.0,655.0,646.55,647.05,648.15,650.47,19709,1282010090000.0,1382,8957,0.4545
2019-03-29,AARTIDRUGS,EQ,648.15,648.15,650.0,633.0,638.0,637.3,640.26,12557,803978755000.0,871,6410,0.5105
2019-04-01,AARTIDRUGS,EQ,637.3,637.3,639.4,625.5,628.0,628.25,629.55,16212,1020618994999.9999,976,8502,0.5244
2019-04-02,AARTIDRUGS,EQ,628.25,628.05,628.05,616.6,617.0,618.95,619.98,11272,698844720000.0,763,7547,0.6695000000000001
2019-04-03,AARTIDRUGS,EQ,618.95,619.55,629.0,618.95,621.0,621.5,623.0,9848,613525730000.0,902,4518,0.45880000000000004
2019-04-04,AARTIDRUGS,EQ,621.5,626.0,628.95,616.0,625.5,621.5,619.61,9766,605112460000.0,470,5921,0.6063000000000001
2019-04-05,AARTIDRUGS,EQ,621.5,621.5,645.3,616.05,635.4,634.95,635.51,22802,1449084080000.0,1646,6592,0.2891
2019-04-08,AARTIDRUGS,EQ,634.95,633.0,642.1,626.4,633.0,628.7,633.31,8318,526784825000.0,839,3592,0.4318
2019-04-09,AARTIDRUGS,EQ,628.7,630.0,639.9,624.9,637.0,634.6,635.1,8602,546315040000.00006,459,5056,0.5878
2019-04-10,AARTIDRUGS,EQ,634.6,632.9,639.9,630.0,632.4,634.95,634.34,6449,409086045000.0,530,3568,0.5533
2019-04-11,AARTIDRUGS,EQ,634.95,635.0,635.05,621.5,624.6,623.5,626.83,6008,376599310000.0,657,3253,0.5414
2019-04-12,AARTIDRUGS,EQ,623.5,623.5,630.1,615.55,628.0,627.9,623.58,13267,827307315000.0,841,6492,0.4893
2019-04-15,AARTIDRUGS,EQ,627.9,633.0,633.0,624.1,631.0,628.55,627.84,2913,182889085000.0,253,1883,0.6464
2019-04-16,AARTIDRUGS,EQ,628.55,633.6,633.6,625.0,631.5,627.6,627.93,5051,317165405000.0,307,3956,0.7831999999999999
2019-04-18,AARTIDRUGS,EQ,627.6,628.0,632.05,624.15,624.25,624.4,626.88,5482,343656660000.0,218,4535,0.8273
2019-04-22,AARTIDRUGS,EQ,624.4,627.0,627.0,619.0,619.0,620.85,622.7,4633,288495405000.0,299,3570,0.7706000000000001
2019-04-23,AARTIDRUGS,EQ,620.85,622.95,629.8,622.0,625.9,624.7,625.34,8183,511716720000.0,823,5313,0.6493000000000001
2019-04-24,AARTIDRUGS,EQ,624.7,625.9,632.5,619.7,624.05,628.6,625.9,16170,1012078635000.0,1488,8903,0.5506000000000001
2019-04-25,AARTIDRUGS,EQ,628.6,629.95,629.95,621.6,624.0,624.05,625.32,3971,248315075000.0,223,2995,0.7542
2019-04-26,AARTIDRUGS,EQ,624.05,621.6,627.95,621.6,625.9,625.3,625.38,7888,493299059999.99994,317,6547,0.8300000000000001
2019-04-30,AARTIDRUGS,EQ,625.3,625.3,626.3,613.5,620.0,620.25,619.17,7237,448094959999.99994,483,5100,0.7047
2019-05-02,AARTIDRUGS,EQ,620.25,616.5,622.0,614.0,615.0,615.05,616.79,5124,316043810000.0,347,3740,0.7299
2019-05-03,AARTIDRUGS,EQ,615.05,615.1,620.0,605.0,615.0,616.25,615.79,14459,890368910000.0,793,10283,0.7112
2019-05-06,AARTIDRUGS,EQ,616.25,611.3,621.0,606.0,616.0,616.45,615.14,6617,407037220000.0,344,4134,0.6248
2019-05-07,AARTIDRUGS,EQ,616.45,613.6,620.05,608.5,620.0,617.9,615.93,5375,331063475000.0,342,3733,0.6945
2019-05-08,AARTIDRUGS,EQ,617.9,619.95,619.95,612.95,618.8,616.25,616.79,4934,304326360000.0,298,3018,0.6117
2019-05-09,AARTIDRUGS,EQ,616.25,616.25,619.95,608.15,619.95,616.5,613.43,15846,972048225000.0,540,12053,0.7606
2019-05-10,AARTIDRUGS,EQ,616.5,619.5,619.5,611.8,616.0,617.35,616.02,2955,182034595000.0,193,1701,0.5756
2019-05-13,AARTIDRUGS,EQ,617.35,613.2,618.1,590.0,590.25,591.35,604.72,10045,607436695000.0,669,6878,0.6847
2019-05-14,AARTIDRUGS,EQ,591.35,590.05,602.0,587.0,601.9,595.25,591.97,10201,603866905000.0,679,7126,0.6986
2019-05-15,AARTIDRUGS,EQ,595.25,602.4,609.4,592.0,608.0,602.7,602.58,26123,1574125090000.0,1580,4789,0.1833
2019-05-16,AARTIDRUGS,EQ,602.7,606.95,607.6,585.0,585.1,586.75,589.6,9778,576515185000.0,1107,3814,0.3901
