Date,Open,High,Low,Close,Volume,Turnover,Index_Name
2020-08-14,4716.15,4724.5,4614.5,4650.85,,,NIFTY SMLCAP 250
2020-08-17,4702.25,4704.95,4644.0,4697.75,,,NIFTY SMLCAP 250
2020-08-18,4725.05,4765.85,4718.75,4758.75,,,NIFTY SMLCAP 250
2020-08-19,4794.3,4834.3,4793.05,4821.15,,,NIFTY SMLCAP 250
2020-08-20,4799.3,4865.0,4784.7,4844.8,,,NIFTY SMLCAP 250
2020-08-21,4888.8,4933.3,4888.5,4915.95,,,NIFTY SMLCAP 250
2020-08-24,4965.05,5006.65,4961.4,4990.55,,,NIFTY SMLCAP 250
2020-08-25,5037.55,5043.4,4976.6,5009.3,,,NIFTY SMLCAP 250
2020-08-26,5043.45,5067.9,5030.3,5059.35,,,NIFTY SMLCAP 250
2020-08-27,5097.9,5105.85,5065.75,5072.05,,,NIFTY SMLCAP 250
2020-08-28,5103.7,5113.65,5055.55,5061.35,,,NIFTY SMLCAP 250
2020-08-31,5103.9,5106.7,4800.7,4833.8,,,NIFTY SMLCAP 250
2020-09-01,4828.4,4873.2,4782.65,4843.5,,,NIFTY SMLCAP 250
2020-09-02,4867.0,4924.6,4856.75,4918.65,,,NIFTY SMLCAP 250
2020-09-03,4943.75,4983.4,4943.45,4949.1,,,NIFTY SMLCAP 250
2020-09-04,4862.0,4938.5,4840.35,4896.15,,,NIFTY SMLCAP 250
2020-09-07,4919.05,4940.35,4866.4,4901.7,,,NIFTY SMLCAP 250
2020-09-08,4916.2,4932.05,4838.75,4856.1,,,NIFTY SMLCAP 250
2020-09-09,4810.95,4813.15,4727.7,4787.7,,,NIFTY SMLCAP 250
2020-09-10,4830.3,4883.05,4830.25,4852.2,,,NIFTY SMLCAP 250
2020-09-11,4869.35,4880.25,4849.4,4861.2,,,NIFTY SMLCAP 250
2020-09-14,4934.85,5117.65,4934.5,5107.9,,,NIFTY SMLCAP 250
2020-09-15,5158.4,5179.55,5128.85,5174.05,,,NIFTY SMLCAP 250
2020-09-16,5202.75,5208.15,5168.7,5193.1,,,NIFTY SMLCAP 250
2020-09-17,5175.9,5200.25,5152.3,5163.35,,,NIFTY SMLCAP 250
2020-09-18,5195.05,5208.3,5140.95,5151.5,,,NIFTY SMLCAP 250
2020-09-21,5172.45,5187.0,4946.05,4956.8,,,NIFTY SMLCAP 250
2020-09-22,4952.9,4958.65,4722.3,4865.5,,,NIFTY SMLCAP 250
2020-09-23,4914.1,4962.0,4813.2,4865.8,,,NIFTY SMLCAP 250
2020-09-24,4797.25,4808.45,4741.15,4751.65,,,NIFTY SMLCAP 250
2020-09-25,4803.8,4876.05,4788.05,4873.9,,,NIFTY SMLCAP 250
2020-09-28,4934.4,5023.1,4932.95,5016.95,,,NIFTY SMLCAP 250
2020-09-29,5061.05,5069.95,4978.95,5004.75,,,NIFTY SMLCAP 250
2020-09-30,5028.75,5030.35,4990.15,5000.7,,,NIFTY SMLCAP 250
2020-10-01,5057.85,5070.1,5031.45,5039.55,,,NIFTY SMLCAP 250
2020-10-05,5066.9,5078.85,5041.3,5065.25,,,NIFTY SMLCAP 250
2020-10-06,5101.7,5111.05,5081.05,5092.35,,,NIFTY SMLCAP 250
2020-10-07,5110.5,5113.95,5063.15,5068.4,,,NIFTY SMLCAP 250
2020-10-08,5101.45,5109.8,5051.35,5053.4,,,NIFTY SMLCAP 250
2020-10-09,5066.8,5075.35,5033.35,5037.45,,,NIFTY SMLCAP 250
2020-10-12,5056.5,5061.4,4983.75,5003.15,,,NIFTY SMLCAP 250
2020-10-13,5004.95,5014.7,4987.45,4996.6,,,NIFTY SMLCAP 250
2020-10-14,4999.55,5009.95,4963.75,5000.4,,,NIFTY SMLCAP 250
2020-10-15,5020.7,5030.55,4914.4,4922.2,,,NIFTY SMLCAP 250
2020-10-16,4949.25,4996.7,4900.6,4987.9,,,NIFTY SMLCAP 250
2020-10-19,5025.95,5030.85,5010.7,5016.35,,,NIFTY SMLCAP 250
2020-10-20,5014.45,5032.95,4999.45,5029.25,,,NIFTY SMLCAP 250
2020-10-21,5058.85,5072.2,4979.15,5029.15,,,NIFTY SMLCAP 250
2020-10-22,5031.05,5076.85,5022.85,5068.15,,,NIFTY SMLCAP 250
2020-10-23,5097.55,5112.15,5094.0,5103.95,,,NIFTY SMLCAP 250
2020-10-26,5125.35,5129.3,5038.25,5048.95,,,NIFTY SMLCAP 250
2020-10-27,5052.4,5066.65,5000.25,5058.85,,,NIFTY SMLCAP 250
2020-10-28,5066.6,5080.1,5012.55,5017.1,,,NIFTY SMLCAP 250
2020-10-29,4977.45,4992.8,4940.85,4975.45,,,NIFTY SMLCAP 250
2020-10-30,4995.25,5031.55,4948.65,4976.7,,,NIFTY SMLCAP 250
2020-11-02,4976.7,4990.4,4906.25,4912.75,,,NIFTY SMLCAP 250
2020-11-03,4939.15,4958.5,4917.85,4925.1,,,NIFTY SMLCAP 250
2020-11-04,4938.75,4959.65,4908.45,4926.15,,,NIFTY SMLCAP 250
2020-11-05,4972.0,5009.8,4970.65,5006.85,,,NIFTY SMLCAP 250
2020-11-06,5032.3,5062.95,5027.05,5031.55,,,NIFTY SMLCAP 250
2020-11-09,5077.85,5084.4,5042.75,5052.25,,,NIFTY SMLCAP 250
2020-11-10,5088.35,5091.9,5033.25,5043.05,,,NIFTY SMLCAP 250
2020-11-11,5055.7,5084.6,5029.8,5070.95,,,NIFTY SMLCAP 250
2020-11-12,5084.25,5135.8,5075.05,5129.85,,,NIFTY SMLCAP 250
2020-11-13,5135.4,5184.6,5126.9,5178.2,,,NIFTY SMLCAP 250
2020-11-14,5225.5,5236.55,5219.1,5225.7,,,NIFTY SMLCAP 250
2020-11-17,5251.2,5256.3,5214.7,5251.85,,,NIFTY SMLCAP 250
2020-11-18,5257.9,5288.1,5249.8,5282.45,,,NIFTY SMLCAP 250
2020-11-19,5270.1,5353.55,5258.55,5281.95,,,NIFTY SMLCAP 250
2020-11-20,5307.9,5351.55,5296.2,5338.35,,,NIFTY SMLCAP 250
2020-11-23,5393.1,5439.25,5385.0,5427.4,,,NIFTY SMLCAP 250
2020-11-24,5471.7,5482.05,5455.5,5475.85,,,NIFTY SMLCAP 250
2020-11-25,5511.5,5520.6,5418.8,5424.2,,,NIFTY SMLCAP 250
2020-11-26,5450.6,5468.35,5403.25,5466.05,,,NIFTY SMLCAP 250
2020-11-27,5484.85,5616.55,5484.35,5604.3,,,NIFTY SMLCAP 250
2020-12-01,5648.1,5683.1,5632.0,5669.5,,,NIFTY SMLCAP 250
2020-12-02,5698.6,5702.95,5647.75,5686.3,,,NIFTY SMLCAP 250
2020-12-03,5724.95,5741.1,5719.3,5736.05,,,NIFTY SMLCAP 250
2020-12-04,5769.7,5783.4,5718.65,5764.9,,,NIFTY SMLCAP 250
2020-12-07,5798.45,5854.45,5797.25,5844.0,,,NIFTY SMLCAP 250
2020-12-08,5885.9,5897.35,5756.1,5828.6,,,NIFTY SMLCAP 250
2020-12-09,5861.6,5886.4,5855.3,5872.95,,,NIFTY SMLCAP 250
2020-12-10,5876.1,5876.25,5760.65,5835.55,,,NIFTY SMLCAP 250
2020-12-11,5870.45,5908.35,5831.1,5865.25,,,NIFTY SMLCAP 250
2020-12-14,5912.9,5932.4,5887.9,5912.6,,,NIFTY SMLCAP 250
2020-12-15,5927.75,5935.35,5875.95,5925.1,,,NIFTY SMLCAP 250
2020-12-16,5968.75,6001.4,5962.8,5981.8,,,NIFTY SMLCAP 250
2020-12-17,6014.05,6034.15,5970.05,5980.0,,,NIFTY SMLCAP 250
2020-12-18,6003.7,6008.7,5890.9,5957.85,,,NIFTY SMLCAP 250
2020-12-21,5962.5,5985.95,5560.3,5665.45,,,NIFTY SMLCAP 250
2020-12-22,5638.9,5738.3,5455.2,5718.9,,,NIFTY SMLCAP 250
2020-12-23,5758.55,5883.95,5756.45,5881.8,,,NIFTY SMLCAP 250
2020-12-24,5930.35,5959.65,5898.0,5926.55,,,NIFTY SMLCAP 250
2020-12-28,5978.95,6032.05,5977.75,6027.05,,,NIFTY SMLCAP 250
2020-12-29,6070.65,6081.85,5984.7,6027.05,,,NIFTY SMLCAP 250
2020-12-30,6050.25,6065.95,5984.9,6062.65,,,NIFTY SMLCAP 250
2020-12-31,6078.2,6100.6,6062.25,6076.2,,,NIFTY SMLCAP 250
2019-01-14,3141.0,3142.45,3110.35,3135.35,,,NIFTY SMLCAP 50
2019-01-15,3149.75,3170.3,3148.75,3167.25,,,NIFTY SMLCAP 50
2019-01-16,3173.85,3188.45,3164.0,3167.6,,,NIFTY SMLCAP 50
2019-01-17,3177.15,3183.8,3135.5,3154.6,,,NIFTY SMLCAP 50
2019-01-18,3155.4,3156.05,3109.95,3117.85,,,NIFTY SMLCAP 50
2019-01-21,3108.25,3119.2,3075.5,3082.1,,,NIFTY SMLCAP 50
2019-01-22,3076.5,3087.4,3050.7,3082.9,,,NIFTY SMLCAP 50
2019-01-23,3084.95,3094.05,3061.45,3066.75,,,NIFTY SMLCAP 50
2019-01-24,3072.7,3082.25,3053.85,3058.65,,,NIFTY SMLCAP 50
2019-01-25,3067.35,3077.6,2985.8,2996.7,,,NIFTY SMLCAP 50
2019-01-28,2994.85,2996.2,2933.15,2938.15,,,NIFTY SMLCAP 50
2019-01-29,2926.55,2960.65,2917.4,2937.95,,,NIFTY SMLCAP 50
2019-01-30,2951.45,2967.35,2938.1,2955.45,,,NIFTY SMLCAP 50
2019-01-31,2966.9,2972.8,2935.05,2966.65,,,NIFTY SMLCAP 50
2019-02-01,2980.2,3009.25,2937.65,2967.95,,,NIFTY SMLCAP 50
2019-02-04,2962.75,2963.45,2889.8,2908.3,,,NIFTY SMLCAP 50
2019-02-05,2903.35,2913.4,2839.3,2860.0,,,NIFTY SMLCAP 50
2019-02-06,2864.15,2874.15,2812.95,2869.15,,,NIFTY SMLCAP 50
2019-02-07,2875.15,2911.65,2866.15,2896.05,,,NIFTY SMLCAP 50
2019-02-08,2887.05,2894.6,2836.15,2844.8,,,NIFTY SMLCAP 50
2019-02-11,2843.45,2843.9,2788.25,2798.8,,,NIFTY SMLCAP 50
2019-02-12,2793.7,2811.25,2776.2,2790.95,,,NIFTY SMLCAP 50
2019-02-13,2800.35,2810.1,2756.25,2762.5,,,NIFTY SMLCAP 50
2019-02-14,2756.75,2802.6,2740.1,2795.35,,,NIFTY SMLCAP 50
2019-02-15,2795.6,2796.95,2743.45,2757.7,,,NIFTY SMLCAP 50
2019-02-18,2765.1,2768.55,2727.85,2732.25,,,NIFTY SMLCAP 50
2019-02-19,2730.95,2760.5,2721.3,2738.15,,,NIFTY SMLCAP 50
2019-02-20,2749.9,2774.7,2748.3,2770.95,,,NIFTY SMLCAP 50
2019-02-21,2776.3,2821.15,2768.8,2814.5,,,NIFTY SMLCAP 50
2019-02-22,2821.95,2856.85,2813.0,2852.8,,,NIFTY SMLCAP 50
2019-02-25,2862.9,2878.45,2856.75,2875.7,,,NIFTY SMLCAP 50
2019-02-26,2841.8,2869.75,2799.25,2847.6,,,NIFTY SMLCAP 50
2019-02-27,2860.05,2920.2,2844.65,2854.0,,,NIFTY SMLCAP 50
2019-02-28,2866.15,2877.5,2850.3,2872.45,,,NIFTY SMLCAP 50
2019-03-01,2887.85,2961.8,2887.4,2959.2,,,NIFTY SMLCAP 50
2019-03-05,2964.2,3092.4,2960.65,3088.05,,,NIFTY SMLCAP 50
2019-03-06,3110.25,3138.1,3092.25,3107.85,,,NIFTY SMLCAP 50
2019-03-07,3113.1,3114.55,3085.7,3092.3,,,NIFTY SMLCAP 50
2019-03-08,3090.9,3109.85,3073.6,3082.7,,,NIFTY SMLCAP 50
2019-03-11,3095.0,3167.85,3092.25,3163.9,,,NIFTY SMLCAP 50
2019-03-12,3185.15,3223.7,3181.85,3208.1,,,NIFTY SMLCAP 50
2019-03-13,3215.05,3218.65,3175.65,3197.9,,,NIFTY SMLCAP 50
2019-03-14,3205.45,3217.55,3172.55,3198.8,,,NIFTY SMLCAP 50
2019-03-15,3208.35,3228.65,3181.75,3195.7,,,NIFTY SMLCAP 50
2019-03-18,3204.05,3219.1,3183.35,3201.2,,,NIFTY SMLCAP 50
2019-03-19,3215.35,3246.15,3208.5,3237.25,,,NIFTY SMLCAP 50
2019-03-20,3242.25,3250.25,3214.55,3223.0,,,NIFTY SMLCAP 50
2019-03-22,3234.15,3242.5,3185.9,3191.0,,,NIFTY SMLCAP 50
2019-03-25,3161.6,3161.6,3125.05,3138.1,,,NIFTY SMLCAP 50
2019-03-26,3150.6,3181.85,3149.65,3177.8,,,NIFTY SMLCAP 50
2019-03-27,3194.65,3227.4,3192.05,3216.05,,,NIFTY SMLCAP 50
2019-03-28,3226.3,3253.05,3223.9,3248.45,,,NIFTY SMLCAP 50
2019-03-29,3263.85,3276.6,3252.7,3257.3,,,NIFTY SMLCAP 50
2019-04-01,3276.75,3310.15,3276.05,3288.45,,,NIFTY SMLCAP 50
2019-04-02,3298.75,3300.7,3255.7,3275.6,,,NIFTY SMLCAP 50
2019-04-03,3286.45,3300.1,3232.6,3237.55,,,NIFTY SMLCAP 50
2019-04-04,3246.45,3247.85,3212.35,3225.6,,,NIFTY SMLCAP 50
2019-04-05,3241.1,3260.15,3234.75,3254.0,,,NIFTY SMLCAP 50
2019-04-08,3267.6,3283.5,3225.55,3235.65,,,NIFTY SMLCAP 50
2019-04-09,3241.75,3242.95,3206.75,3239.15,,,NIFTY SMLCAP 50
2019-04-10,3234.35,3274.2,3232.85,3252.5,,,NIFTY SMLCAP 50
2019-04-11,3258.75,3272.05,3238.4,3249.05,,,NIFTY SMLCAP 50
2019-04-12,3251.15,3277.65,3250.6,3274.0,,,NIFTY SMLCAP 50
2019-04-15,3290.4,3314.75,3288.9,3294.55,,,NIFTY SMLCAP 50
2019-04-16,3307.45,3313.1,3288.2,3292.1,,,NIFTY SMLCAP 50
2019-04-18,3296.75,3301.5,3231.0,3240.3,,,NIFTY SMLCAP 50
2019-04-22,3226.9,3227.55,3184.1,3187.65,,,NIFTY SMLCAP 50
2019-04-23,3194.6,3206.3,3162.45,3170.55,,,NIFTY SMLCAP 50
2019-04-24,3181.85,3207.65,3173.3,3202.1,,,NIFTY SMLCAP 50
2019-04-25,3210.25,3232.8,3193.5,3198.4,,,NIFTY SMLCAP 50
2019-04-26,3207.25,3212.65,3182.55,3193.8,,,NIFTY SMLCAP 50
2019-04-30,3187.85,3191.05,3128.45,3141.95,,,NIFTY SMLCAP 50
2019-05-02,3135.85,3160.35,3120.5,3135.0,,,NIFTY SMLCAP 50
2019-05-03,3138.0,3146.4,3125.0,3131.15,,,NIFTY SMLCAP 50
2019-05-06,3103.15,3123.65,3084.8,3090.35,,,NIFTY SMLCAP 50
2019-05-07,3102.6,3108.35,3056.85,3060.45,,,NIFTY SMLCAP 50
2019-05-08,3050.25,3060.75,3030.35,3033.25,,,NIFTY SMLCAP 50
2019-05-09,3028.7,3040.4,3007.9,3020.4,,,NIFTY SMLCAP 50
2019-05-10,3028.15,3051.5,3022.2,3040.45,,,NIFTY SMLCAP 50
2019-05-13,3035.05,3036.85,2945.45,2950.15,,,NIFTY SMLCAP 50
2019-05-14,2939.5,2989.6,2912.65,2981.15,,,NIFTY SMLCAP 50
2019-05-15,2991.05,2997.75,2935.45,2941.15,,,NIFTY SMLCAP 50
2019-05-16,2947.15,2972.1,2928.45,2965.05,,,NIFTY SMLCAP 50
2019-05-17,2968.8,2988.85,2956.75,2976.5,,,NIFTY SMLCAP 50
2019-05-20,3061.7,3113.15,3032.35,3110.2,,,NIFTY SMLCAP 50
2019-05-21,3121.15,3128.25,3070.1,3081.4,,,NIFTY SMLCAP 50
2019-05-22,3084.1,3090.35,3052.95,3085.45,,,NIFTY SMLCAP 50
2019-05-23,3126.7,3156.3,3065.25,3078.15,,,NIFTY SMLCAP 50
2019-05-24,3094.7,3167.8,3082.35,3163.85,,,NIFTY SMLCAP 50
2019-05-27,3168.55,3215.9,3166.4,3205.85,,,NIFTY SMLCAP 50
2019-05-28,3217.95,3221.05,3184.25,3191.7,,,NIFTY SMLCAP 50
2019-05-29,3194.75,3198.7,3167.5,3177.45,,,NIFTY SMLCAP 50
2019-05-30,3179.0,3199.05,3171.35,3193.5,,,NIFTY SMLCAP 50
2019-05-31,3193.2,3194.7,3126.0,3146.15,,,NIFTY SMLCAP 50
2019-06-03,3146.1,3162.95,3125.85,3160.45,,,NIFTY SMLCAP 50
2019-06-04,3155.45,3187.55,3152.65,3163.75,,,NIFTY SMLCAP 50
2019-06-06,3169.35,3173.45,3087.3,3101.7,,,NIFTY SMLCAP 50
2019-06-07,3110.6,3125.45,3072.65,3101.3,,,NIFTY SMLCAP 50
2019-06-10,3117.4,3126.3,3074.0,3088.6,,,NIFTY SMLCAP 50
2019-06-11,3092.95,3105.0,3059.85,3098.05,,,NIFTY SMLCAP 50
2019-06-12,3095.05,3102.0,3077.95,3085.6,,,NIFTY SMLCAP 50
2019-06-13,3079.5,3080.15,3029.7,3064.3,,,NIFTY SMLCAP 50
2019-06-14,3060.9,3069.5,3035.45,3045.2,,,NIFTY SMLCAP 50
2019-06-17,3044.55,3046.4,2994.5,2998.5,,,NIFTY SMLCAP 50
2019-06-18,2996.4,3018.0,2980.55,2991.45,,,NIFTY SMLCAP 50
2019-06-19,3004.55,3014.9,2927.65,2946.3,,,NIFTY SMLCAP 50
2019-06-20,2939.1,2994.25,2908.85,2987.8,,,NIFTY SMLCAP 50
2019-06-21,2986.55,3005.25,2968.8,2974.65,,,NIFTY SMLCAP 50
2019-06-24,2968.3,2977.75,2952.75,2958.9,,,NIFTY SMLCAP 50
2019-06-25,2955.55,2980.3,2941.7,2977.65,,,NIFTY SMLCAP 50
2019-06-26,2976.45,3004.65,2975.4,3000.0,,,NIFTY SMLCAP 50
2019-06-27,3008.35,3026.55,2988.25,2997.7,,,NIFTY SMLCAP 50
2019-06-28,3004.6,3015.2,2987.9,2993.75,,,NIFTY SMLCAP 50
2019-07-01,3008.1,3013.5,2994.95,3008.85,,,NIFTY SMLCAP 50
2019-07-02,3017.7,3019.55,2994.55,3007.2,,,NIFTY SMLCAP 50
2019-07-03,3011.05,3021.15,3004.1,3018.25,,,NIFTY SMLCAP 50
2019-07-04,3021.8,3039.1,3021.7,3031.6,,,NIFTY SMLCAP 50
2019-07-05,3040.6,3045.25,2982.75,2990.45,,,NIFTY SMLCAP 50
2019-07-08,2974.25,2976.4,2910.7,2917.15,,,NIFTY SMLCAP 50
2019-07-09,2912.1,2933.3,2894.6,2926.95,,,NIFTY SMLCAP 50
2019-07-10,2930.9,2946.75,2901.5,2906.75,,,NIFTY SMLCAP 50
2019-07-11,2920.0,2929.8,2902.2,2924.25,,,NIFTY SMLCAP 50
2019-07-12,2930.9,2948.65,2926.15,2933.25,,,NIFTY SMLCAP 50
2019-07-15,2937.7,2940.65,2905.5,2911.95,,,NIFTY SMLCAP 50
2019-07-16,2913.05,2922.65,2901.85,2919.65,,,NIFTY SMLCAP 50
2019-07-17,2908.3,2922.25,2895.5,2899.1,,,NIFTY SMLCAP 50
2019-07-18,2895.25,2896.3,2860.55,2864.6,,,NIFTY SMLCAP 50
2019-07-19,2867.55,2868.9,2800.25,2804.85,,,NIFTY SMLCAP 50
2019-07-22,2791.8,2796.3,2750.35,2768.7,,,NIFTY SMLCAP 50
2019-07-23,2775.35,2785.7,2764.45,2779.15,,,NIFTY SMLCAP 50
2019-07-24,2781.75,2789.35,2735.9,2738.75,,,NIFTY SMLCAP 50
2019-07-25,2735.6,2753.65,2730.75,2743.15,,,NIFTY SMLCAP 50
2019-07-26,2733.5,2742.85,2714.4,2735.9,,,NIFTY SMLCAP 50
2019-07-29,2726.8,2734.9,2692.45,2698.0,,,NIFTY SMLCAP 50
2019-07-30,2696.9,2713.55,2630.45,2633.55,,,NIFTY SMLCAP 50
2019-07-31,2622.0,2660.9,2598.8,2657.45,,,NIFTY SMLCAP 50
2019-08-01,2643.45,2667.0,2598.15,2618.2,,,NIFTY SMLCAP 50
2019-08-02,2593.5,2631.4,2577.35,2613.75,,,NIFTY SMLCAP 50
2019-08-05,2589.3,2589.3,2521.85,2561.25,,,NIFTY SMLCAP 50
2019-08-06,2547.1,2615.3,2546.7,2611.55,,,NIFTY SMLCAP 50
2019-08-07,2622.6,2643.85,2583.95,2589.95,,,NIFTY SMLCAP 50
2019-08-08,2603.95,2631.1,2585.75,2623.6,,,NIFTY SMLCAP 50
2019-08-09,2635.75,2659.5,2628.25,2635.25,,,NIFTY SMLCAP 50
2019-08-13,2643.7,2645.9,2591.65,2596.55,,,NIFTY SMLCAP 50
2019-08-14,2605.25,2622.35,2594.3,2618.95,,,NIFTY SMLCAP 50
2019-08-16,2613.3,2631.75,2586.9,2627.15,,,NIFTY SMLCAP 50
2019-08-19,2635.3,2651.7,2628.35,2640.1,,,NIFTY SMLCAP 50
2019-08-20,2640.3,2641.55,2606.55,2619.1,,,NIFTY SMLCAP 50
2019-08-21,2615.15,2617.2,2568.15,2573.05,,,NIFTY SMLCAP 50
2019-08-22,2557.2,2561.3,2494.85,2499.95,,,NIFTY SMLCAP 50
2019-08-23,2491.75,2522.55,2447.85,2517.75,,,NIFTY SMLCAP 50
2019-08-26,2574.9,2578.25,2509.25,2575.7,,,NIFTY SMLCAP 50
2019-08-27,2593.35,2627.9,2587.05,2621.75,,,NIFTY SMLCAP 50
2019-08-28,2624.35,2644.8,2596.2,2611.45,,,NIFTY SMLCAP 50
2019-08-29,2609.4,2612.35,2579.7,2590.0,,,NIFTY SMLCAP 50
2019-08-30,2589.75,2628.4,2587.6,2625.25,,,NIFTY SMLCAP 50
2019-09-03,2602.4,2616.95,2566.8,2574.8,,,NIFTY SMLCAP 50
2019-09-04,2577.8,2582.95,2550.35,2574.45,,,NIFTY SMLCAP 50
2019-09-05,2581.95,2601.35,2579.75,2597.85,,,NIFTY SMLCAP 50
2019-09-06,2606.3,2624.9,2599.8,2621.3,,,NIFTY SMLCAP 50
2019-09-09,2614.0,2640.15,2606.0,2635.95,,,NIFTY SMLCAP 50
2019-09-11,2642.15,2677.55,2640.3,2669.75,,,NIFTY SMLCAP 50
2019-09-12,2681.9,2707.2,2675.45,2679.55,,,NIFTY SMLCAP 50
2019-09-13,2687.65,2698.95,2665.55,2695.65,,,NIFTY SMLCAP 50
2019-09-16,2677.85,2695.0,2661.6,2691.8,,,NIFTY SMLCAP 50
2019-09-17,2693.2,2701.6,2625.9,2632.35,,,NIFTY SMLCAP 50
2019-09-18,2649.2,2659.95,2632.25,2639.3,,,NIFTY SMLCAP 50
2019-09-19,2646.1,2646.5,2593.9,2602.8,,,NIFTY SMLCAP 50
2019-09-20,2608.2,2739.35,2583.1,2721.6,,,NIFTY SMLCAP 50
2019-09-23,2771.55,2817.25,2753.1,2810.55,,,NIFTY SMLCAP 50
2019-09-24,2812.6,2836.6,2794.65,2811.4,,,NIFTY SMLCAP 50
2019-09-25,2809.75,2809.75,2739.25,2746.6,,,NIFTY SMLCAP 50
2019-09-26,2753.05,2775.85,2750.95,2773.1,,,NIFTY SMLCAP 50
2019-09-27,2767.8,2782.3,2733.1,2739.45,,,NIFTY SMLCAP 50
2019-09-30,2739.2,2742.05,2675.75,2680.45,,,NIFTY SMLCAP 50
2019-10-01,2693.75,2700.6,2572.65,2626.4,,,NIFTY SMLCAP 50
2019-10-03,2622.85,2638.7,2597.05,2620.6,,,NIFTY SMLCAP 50
2019-10-04,2635.65,2643.3,2591.6,2596.1,,,NIFTY SMLCAP 50
2019-10-07,2600.85,2605.15,2559.1,2562.8,,,NIFTY SMLCAP 50
2019-10-09,2568.9,2598.85,2553.7,2595.5,,,NIFTY SMLCAP 50
2019-10-10,2591.65,2601.25,2567.65,2573.7,,,NIFTY SMLCAP 50
2019-10-11,2581.3,2599.55,2564.7,2594.1,,,NIFTY SMLCAP 50
2019-10-14,2602.65,2615.5,2595.5,2604.05,,,NIFTY SMLCAP 50
2019-10-15,2609.25,2622.8,2598.9,2612.05,,,NIFTY SMLCAP 50
2019-10-16,2623.05,2636.35,2613.05,2621.25,,,NIFTY SMLCAP 50
2019-10-17,2625.5,2642.4,2617.9,2639.35,,,NIFTY SMLCAP 50
2019-10-18,2645.85,2684.2,2639.8,2678.8,,,NIFTY SMLCAP 50
2019-10-22,2682.6,2702.55,2674.5,2682.55,,,NIFTY SMLCAP 50
2019-10-23,2691.45,2702.65,2668.6,2698.7,,,NIFTY SMLCAP 50
2019-10-24,2717.0,2720.05,2681.3,2686.65,,,NIFTY SMLCAP 50
2019-10-25,2690.7,2697.35,2676.3,2682.6,,,NIFTY SMLCAP 50
2019-10-27,2696.6,2713.2,2696.35,2709.8,,,NIFTY SMLCAP 50
2019-10-29,2710.55,2738.9,2705.3,2731.05,,,NIFTY SMLCAP 50
2019-10-30,2746.5,2758.75,2740.1,2748.6,,,NIFTY SMLCAP 50
2019-10-31,2766.25,2782.85,2759.45,2765.25,,,NIFTY SMLCAP 50
2019-11-01,2775.95,2806.0,2773.8,2800.4,,,NIFTY SMLCAP 50
2019-11-04,2820.9,2835.25,2801.15,2805.95,,,NIFTY SMLCAP 50
2019-11-05,2817.15,2820.55,2775.8,2784.0,,,NIFTY SMLCAP 50
2019-11-06,2793.0,2798.9,2770.4,2774.9,,,NIFTY SMLCAP 50
2019-11-07,2793.1,2803.55,2779.85,2781.75,,,NIFTY SMLCAP 50
2019-11-08,2780.6,2820.8,2773.1,2780.65,,,NIFTY SMLCAP 50
2019-11-11,2783.7,2793.95,2768.25,2778.65,,,NIFTY SMLCAP 50
2019-11-13,2776.8,2783.55,2731.45,2736.15,,,NIFTY SMLCAP 50
2019-11-14,2744.4,2745.95,2718.85,2728.85,,,NIFTY SMLCAP 50
2019-11-15,2732.8,2743.35,2713.3,2715.25,,,NIFTY SMLCAP 50
2019-11-18,2722.5,2732.2,2712.5,2720.2,,,NIFTY SMLCAP 50
2019-11-19,2729.5,2744.05,2727.85,2735.85,,,NIFTY SMLCAP 50
2019-11-20,2743.35,2755.6,2734.1,2747.95,,,NIFTY SMLCAP 50
2019-11-21,2763.95,2771.55,2738.75,2741.5,,,NIFTY SMLCAP 50
2019-11-22,2746.7,2750.05,2728.7,2732.6,,,NIFTY SMLCAP 50
2019-11-25,2739.5,2756.8,2735.55,2754.85,,,NIFTY SMLCAP 50
2019-11-26,2763.95,2766.65,2729.9,2736.5,,,NIFTY SMLCAP 50
2019-11-27,2738.9,2746.85,2732.6,2739.45,,,NIFTY SMLCAP 50
2019-11-28,2743.8,2769.45,2740.75,2767.95,,,NIFTY SMLCAP 50
2019-11-29,2776.15,2803.95,2773.4,2795.1,,,NIFTY SMLCAP 50
2019-12-02,2796.85,2800.5,2762.65,2765.65,,,NIFTY SMLCAP 50
2019-12-03,2768.7,2774.25,2732.1,2741.1,,,NIFTY SMLCAP 50
2019-12-04,2737.55,2754.1,2727.7,2749.75,,,NIFTY SMLCAP 50
2019-12-05,2756.35,2770.9,2749.6,2765.2,,,NIFTY SMLCAP 50
2019-12-06,2774.95,2778.2,2725.35,2738.05,,,NIFTY SMLCAP 50
2019-12-09,2740.9,2744.6,2715.75,2717.8,,,NIFTY SMLCAP 50
2019-12-10,2717.0,2720.35,2680.35,2688.1,,,NIFTY SMLCAP 50
2019-12-11,2692.75,2700.65,2672.35,2687.1,,,NIFTY SMLCAP 50
2019-12-12,2693.7,2706.95,2685.9,2704.2,,,NIFTY SMLCAP 50
2019-12-13,2714.1,2731.45,2713.35,2729.35,,,NIFTY SMLCAP 50
2019-12-16,2737.7,2739.8,2725.75,2728.8,,,NIFTY SMLCAP 50
2019-12-17,2739.45,2760.55,2734.8,2755.15,,,NIFTY SMLCAP 50
